Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold
Cldn18,24.356110052153124,7.984646250866854,3.716655473419132,4.7683718483398945e-4,0.004703048455560955,TRUE
Ina,24.356110052153124,7.984646250866854,3.716655473419132,4.7683718483398945e-4,0.004703048455560955,TRUE
Adamts3,24.356110052153124,7.984646250866854,3.716655473419132,4.7683718483398945e-4,0.004703048455560955,TRUE
Tmem200c,24.356110052153124,7.984646250866854,3.716655473419132,4.7683718483398945e-4,0.004703048455560955,TRUE
Mgam,24.622514377362393,7.972627116933887,3.509419856066743,2.827400309017444e-4,0.003117017377707843,TRUE
Gm6189,27.327117324128313,7.972394085467575,3.5430855474809984,3.109433501695277e-4,0.003346542489169396,TRUE
Slit3,39.56303594413104,7.971144265671443,1.685004989270897,3.155201268754477e-7,1.553683429698038e-5,TRUE
Frmpd2,27.336217534745625,7.968571623054636,3.544696955654303,3.1391215171477373e-4,0.003373033427611925,TRUE
Nr2e3,22.97615721882119,7.9639058165765215,3.561948168684972,3.317333622248774e-4,0.0035190204483248563,TRUE
Tmc8,22.97615721882119,7.9639058165765215,3.561948168684972,3.317333622248774e-4,0.0035190204483248563,TRUE
Gm14749,20.778609110333917,7.96380716429077,3.5918337591985625,3.5916265264925956e-4,0.0037364531986354634,TRUE
Entrep1,20.781651327322678,7.962306379818872,3.5907729227828247,3.590314776006799e-4,0.0037364531986354634,TRUE
Gm5576,20.781651327322678,7.962306379818872,3.5907729227828247,3.590314776006799e-4,0.0037364531986354634,TRUE
Opcml,85.53452804769957,7.961614886607757,1.9375106983587247,2.0394605350458798e-6,6.659300433318188e-5,TRUE
L1td1,28.88510133520243,7.959178217056682,2.017115278126164,4.4499116548523876e-6,1.2173468879659968e-4,TRUE
Gdf10,23.634228920864814,7.958856026037182,3.738379212892909,5.183744065023177e-4,0.005025736892987712,TRUE
Ccl22,23.634228920864814,7.958856026037182,3.738379212892909,5.183744065023177e-4,0.005025736892987712,TRUE
Or5b95,23.634228920864814,7.958856026037182,3.738379212892909,5.183744065023177e-4,0.005025736892987712,TRUE
Nxph1,23.634228920864814,7.958856026037182,3.738379212892909,5.183744065023177e-4,0.005025736892987712,TRUE
Casr,23.634228920864814,7.958856026037182,3.738379212892909,5.183744065023177e-4,0.005025736892987712,TRUE
Gm9246,23.634228920864814,7.958856026037182,3.738379212892909,5.183744065023177e-4,0.005025736892987712,TRUE
Vmn1r59,23.634228920864814,7.958856026037182,3.738379212892909,5.183744065023177e-4,0.005025736892987712,TRUE
Dipk1c,24.665258010497876,7.958519279983425,3.3561219482850504,1.843216585772149e-4,0.002240052917126994,TRUE
Or2y16,211.5548257521664,7.95200821910566,1.1149814212784506,4.0498823849091357e-13,2.52396263757009e-10,TRUE
Adap1,16.019200125838708,7.944466463843793,3.3925426899270685,2.1106298413224584e-4,0.002478933505623898,TRUE
4930519G04Rik,36.84515991355526,7.9439153173158426,3.393141577279445,2.1155492484412354e-4,0.0024817881565684444,TRUE
Epha5,182.42183705547814,7.940908212600014,1.5031297227260474,1.3597409647944248e-8,1.2326051845861462e-6,TRUE
Dnah17,80.93647053664401,7.938490079303916,1.3904501152763202,3.4039557870143242e-9,4.170730439263431e-7,TRUE
Matk,17.306658971170375,7.9384129062360405,3.565819563686294,3.4618265474965575e-4,0.003648134114388797,TRUE
Atp8b1,20.126621842267813,7.938411190413809,3.4520868368219633,2.544732490383785e-4,0.002872076969763657,TRUE
Ntsr2,20.059770196034368,7.93783180378767,3.612276962544447,3.92380110492162e-4,0.0040026785388977935,TRUE
4933407L21Rik,20.059770196034368,7.93783180378767,3.612276962544447,3.92380110492162e-4,0.0040026785388977935,TRUE
Csl,20.059770196034368,7.93783180378767,3.612276962544447,3.92380110492162e-4,0.0040026785388977935,TRUE
Gm6811,20.059770196034368,7.93783180378767,3.612276962544447,3.92380110492162e-4,0.0040026785388977935,TRUE
Gm47974,312.67110044295464,7.936191294678615,1.1637506973986012,3.974042387222231e-12,1.7229201593124555e-9,TRUE
Gm48348,656.1768751029169,7.935352787579305,1.316226447912415,6.230922920211257e-10,1.1194891513312891e-7,TRUE
Ros1,22.912347789576504,7.930091077990925,3.761083140081031,5.655506023686178e-4,0.005373587710334333,TRUE
Usp43,22.912347789576504,7.930091077990925,3.761083140081031,5.655506023686178e-4,0.005373587710334333,TRUE
Cd5,22.912347789576504,7.930091077990925,3.761083140081031,5.655506023686178e-4,0.005373587710334333,TRUE
Sell,22.912347789576504,7.930091077990925,3.761083140081031,5.655506023686178e-4,0.005373587710334333,TRUE
Lilra6,22.912347789576504,7.930091077990925,3.761083140081031,5.655506023686178e-4,0.005373587710334333,TRUE
Slc24a1,22.912347789576504,7.930091077990925,3.761083140081031,5.655506023686178e-4,0.005373587710334333,TRUE
Esrp1,22.912347789576504,7.930091077990925,3.761083140081031,5.655506023686178e-4,0.005373587710334333,TRUE
Krt90,22.912347789576504,7.930091077990925,3.761083140081031,5.655506023686178e-4,0.005373587710334333,TRUE
Or2w6,22.912347789576504,7.930091077990925,3.761083140081031,5.655506023686178e-4,0.005373587710334333,TRUE
Gm5114,22.912347789576504,7.930091077990925,3.761083140081031,5.655506023686178e-4,0.005373587710334333,TRUE
Amy2a5,22.912347789576504,7.930091077990925,3.761083140081031,5.655506023686178e-4,0.005373587710334333,TRUE
Gm15951,22.912347789576504,7.930091077990925,3.761083140081031,5.655506023686178e-4,0.005373587710334333,TRUE
Gm13857,22.912347789576504,7.930091077990925,3.761083140081031,5.655506023686178e-4,0.005373587710334333,TRUE
Vmn1r22,22.912347789576504,7.930091077990925,3.761083140081031,5.655506023686178e-4,0.005373587710334333,TRUE
Qrfprl,29.673834112724187,7.9253480154165805,2.044416268598978,5.9609242136345975e-6,1.5281646750804582e-4,TRUE
Gm7882,23.776234543451473,7.9233790259859065,3.4386020213749195,2.498135737080911e-4,0.0028274870036665498,TRUE
Gm13168,18.659257195188623,7.920561812929628,3.486925797932341,2.883312910632324e-4,0.0031698957760055366,TRUE
Or52a20,15.844668750246349,7.92035120356555,3.5914910064932375,3.7945011997458624e-4,0.00389669090764839,TRUE
4930407I10Rik,69.30513402570033,7.918602353316088,1.4478656801779477,1.2879790436580823e-8,1.1891743549848674e-6,TRUE
Bhlha15,25.234383570125384,7.91508303257761,3.431742909660596,2.476864333200093e-4,0.0028113890379629744,TRUE
Rgs22,19.337889064746058,7.908911765360937,3.635178583640813,4.30713832752008e-4,0.004331682282689509,TRUE
Fstl5,30.326277085914732,7.903175294026983,3.4210043021492864,2.440105767760631e-4,0.0027759857003109107,TRUE
Ngfr,22.190466658288194,7.900062286496419,3.7862694783563318,6.193604598602547e-4,0.005758464172957138,TRUE
Clec4f,22.190466658288194,7.900062286496419,3.7862694783563318,6.193604598602547e-4,0.005758464172957138,TRUE
Tcaf3,22.190466658288194,7.900062286496419,3.7862694783563318,6.193604598602547e-4,0.005758464172957138,TRUE
Hephl1,22.190466658288194,7.900062286496419,3.7862694783563318,6.193604598602547e-4,0.005758464172957138,TRUE
Cylc2,22.190466658288194,7.900062286496419,3.7862694783563318,6.193604598602547e-4,0.005758464172957138,TRUE
Tmem45b,22.190466658288194,7.900062286496419,3.7862694783563318,6.193604598602547e-4,0.005758464172957138,TRUE
Unc5cl,22.190466658288194,7.900062286496419,3.7862694783563318,6.193604598602547e-4,0.005758464172957138,TRUE
Or8b57,22.190466658288194,7.900062286496419,3.7862694783563318,6.193604598602547e-4,0.005758464172957138,TRUE
Gm597,22.190466658288194,7.900062286496419,3.7862694783563318,6.193604598602547e-4,0.005758464172957138,TRUE
Kbtbd13,22.190466658288194,7.900062286496419,3.7862694783563318,6.193604598602547e-4,0.005758464172957138,TRUE
Lrrc55,22.190466658288194,7.900062286496419,3.7862694783563318,6.193604598602547e-4,0.005758464172957138,TRUE
Mup10,22.190466658288194,7.900062286496419,3.7862694783563318,6.193604598602547e-4,0.005758464172957138,TRUE
Or10ad1,22.190466658288194,7.900062286496419,3.7862694783563318,6.193604598602547e-4,0.005758464172957138,TRUE
Or1j21,22.190466658288194,7.900062286496419,3.7862694783563318,6.193604598602547e-4,0.005758464172957138,TRUE
9330159F19Rik,17.937376063900313,7.8973194737410655,3.5083896419953997,3.157713788032966e-4,0.0033865463180710372,TRUE
Ctsw,16.630980349162698,7.890080048841168,3.469928102200687,2.8594829220189084e-4,0.0031471671034118704,TRUE
Gm18336,18.616007933457748,7.880063560994172,3.660657998855785,4.7502292303918964e-4,0.004703048455560955,TRUE
Cnga4,18.61296571646899,7.878844716495013,3.6603439175559256,4.752237777735817e-4,0.004703048455560955,TRUE
Pramel19,14.355325016772454,7.878516438930085,3.6404430074509833,4.522664556895651e-4,0.004503020432260108,TRUE
Ces2c,19.34923361185459,7.87302788344797,3.662615383108343,4.8137297018253754e-4,0.004738411226234129,TRUE
Eva1a,16.482269254215165,7.871867995589072,3.5335962804606265,3.495242974371791e-4,0.003676457312125349,TRUE
Vmn2r58,23.72681187830408,7.870386228357487,3.6250861738417295,4.3914639352683743e-4,0.004399613392147046,TRUE
Gm48443,22350.72484701312,7.868207503683694,1.3148647153148243,5.314265412518356e-10,1.0289552924451803e-7,TRUE
Cyp17a1,21.468585526999885,7.86710599703323,3.813457746841776,6.810120929487585e-4,0.006210070493679511,TRUE
Efcab6,21.468585526999885,7.86710599703323,3.813457746841776,6.810120929487585e-4,0.006210070493679511,TRUE
5730522E02Rik,21.468585526999885,7.86710599703323,3.813457746841776,6.810120929487585e-4,0.006210070493679511,TRUE
Slc19a3,21.468585526999885,7.86710599703323,3.813457746841776,6.810120929487585e-4,0.006210070493679511,TRUE
Prss32,21.468585526999885,7.86710599703323,3.813457746841776,6.810120929487585e-4,0.006210070493679511,TRUE
Tacstd2,21.468585526999885,7.86710599703323,3.813457746841776,6.810120929487585e-4,0.006210070493679511,TRUE
Adam39,21.468585526999885,7.86710599703323,3.813457746841776,6.810120929487585e-4,0.006210070493679511,TRUE
Chsy3,21.468585526999885,7.86710599703323,3.813457746841776,6.810120929487585e-4,0.006210070493679511,TRUE
Adra2b,21.468585526999885,7.86710599703323,3.813457746841776,6.810120929487585e-4,0.006210070493679511,TRUE
Trim55,21.468585526999885,7.86710599703323,3.813457746841776,6.810120929487585e-4,0.006210070493679511,TRUE
4933412E24Rik,21.468585526999885,7.86710599703323,3.813457746841776,6.810120929487585e-4,0.006210070493679511,TRUE
Gm8159,21.468585526999885,7.86710599703323,3.813457746841776,6.810120929487585e-4,0.006210070493679511,TRUE
Gm9603,21.468585526999885,7.86710599703323,3.813457746841776,6.810120929487585e-4,0.006210070493679511,TRUE
Lrriq1,17.960978448402884,7.866981892173943,3.510502214973496,3.29956866799525e-4,0.0035069688480791872,TRUE
Gm44845,274.7554607612772,7.8602881575621835,1.098462471096764,1.3771212042000812e-13,1.0563049298216239e-10,TRUE
Gm47932,2400.3642142412086,7.848760109434122,1.2678882634229025,1.7855618028475521e-10,4.588117702891039e-8,TRUE
Gm5790,24.486962901239135,7.848703917139016,2.2468428913014065,3.249018197901769e-5,5.774970581172458e-4,TRUE
Alox12e,17.891084585180682,7.846458271643615,3.6882613204930936,5.267764837480448e-4,0.005084948410158402,TRUE
Bpifb4,17.89412680216944,7.8461716386388725,3.687785684564706,5.265422643707746e-4,0.005084948410158402,TRUE
Tex52,17.89412680216944,7.8461716386388725,3.687785684564706,5.265422643707746e-4,0.005084948410158402,TRUE
Rnf39,11.635563865760664,7.843459927202938,3.4995790877410653,3.296045520561711e-4,0.0035057619102166508,TRUE
Tmem150b,25.217778909885837,7.842726024776311,3.6242399213321805,4.522323031654669e-4,0.004503020432260108,TRUE
Sbk3,18.622802375257624,7.840537045481993,3.6871100582635203,5.285844574453272e-4,0.005099932189081839,TRUE
Ly86,20.746704395711575,7.83116284717118,3.843155792181149,7.519806597364938e-4,0.006706954515708808,TRUE
Myadml2,20.746704395711575,7.83116284717118,3.843155792181149,7.519806597364938e-4,0.006706954515708808,TRUE
Pla2g2f,20.746704395711575,7.83116284717118,3.843155792181149,7.519806597364938e-4,0.006706954515708808,TRUE
Robo4,20.746704395711575,7.83116284717118,3.843155792181149,7.519806597364938e-4,0.006706954515708808,TRUE
Lpcat2b,20.746704395711575,7.83116284717118,3.843155792181149,7.519806597364938e-4,0.006706954515708808,TRUE
Dpp4,20.746704395711575,7.83116284717118,3.843155792181149,7.519806597364938e-4,0.006706954515708808,TRUE
Gpr101,20.746704395711575,7.83116284717118,3.843155792181149,7.519806597364938e-4,0.006706954515708808,TRUE
Or2y14,20.746704395711575,7.83116284717118,3.843155792181149,7.519806597364938e-4,0.006706954515708808,TRUE
Krt9,20.746704395711575,7.83116284717118,3.843155792181149,7.519806597364938e-4,0.006706954515708808,TRUE
Or8a1b,20.746704395711575,7.83116284717118,3.843155792181149,7.519806597364938e-4,0.006706954515708808,TRUE
Arhgap33os,20.746704395711575,7.83116284717118,3.843155792181149,7.519806597364938e-4,0.006706954515708808,TRUE
Or10p21,20.746704395711575,7.83116284717118,3.843155792181149,7.519806597364938e-4,0.006706954515708808,TRUE
Or8b12i,20.746704395711575,7.83116284717118,3.843155792181149,7.519806597364938e-4,0.006706954515708808,TRUE
B3galt5,20.746704395711575,7.83116284717118,3.843155792181149,7.519806597364938e-4,0.006706954515708808,TRUE
Muc21,20.746704395711575,7.83116284717118,3.843155792181149,7.519806597364938e-4,0.006706954515708808,TRUE
Or2h2c,20.746704395711575,7.83116284717118,3.843155792181149,7.519806597364938e-4,0.006706954515708808,TRUE
Vmn1r192,20.746704395711575,7.83116284717118,3.843155792181149,7.519806597364938e-4,0.006706954515708808,TRUE
Kcne2,12.956346344595572,7.826911694394917,3.5470443666470017,3.817760203858611e-4,0.003914529138588806,TRUE
Ttc22,12.965446555212884,7.825626722192894,3.5476419540932786,3.8279110326040587e-4,0.003922920335211857,TRUE
Gm5542,13.601539170861802,7.823403224130216,3.6994490168004974,5.542094807316177e-4,0.0053137498433801205,TRUE
Gm13276,30.387236071778542,7.818596791292653,2.215137868178041,2.623158474054702e-5,4.916696376698582e-4,TRUE
Pclo,95.29570519546033,7.814493075679124,1.6080722552002893,1.6498029591679998e-7,9.388102239105285e-6,TRUE
Gm47325,63.98382085597144,7.811544443540767,3.383934077535288,2.473774394902463e-4,0.002809480794848509,TRUE
Gm42927,19647.13482152636,7.809508337336941,1.4254022017446941,1.0213843744918799e-8,9.924743573059437e-7,TRUE
Pip5kl1,19.604382359394325,7.808593657918951,3.483359564014614,3.2882050158256293e-4,0.0035040092822198597,TRUE
Sprr2a1,18.65095486506885,7.803250257218847,3.6943159148130067,5.591766359601887e-4,0.005358798486763116,TRUE
Gm47406,2049.547421751282,7.792238554903769,1.4449911771901651,1.8589600174569028e-8,1.5642717142676375e-6,TRUE
Hoxc11,20.024823264423265,7.792182049124444,3.8756737046928214,8.340773582859669e-4,0.00726375753550089,TRUE
Chn2,20.024823264423265,7.792182049124444,3.8756737046928214,8.340773582859669e-4,0.00726375753550089,TRUE
Lrrn2,20.024823264423265,7.792182049124444,3.8756737046928214,8.340773582859669e-4,0.00726375753550089,TRUE
Lhx5,20.024823264423265,7.792182049124444,3.8756737046928214,8.340773582859669e-4,0.00726375753550089,TRUE
Tmem52b,20.024823264423265,7.792182049124444,3.8756737046928214,8.340773582859669e-4,0.00726375753550089,TRUE
Hsd11b2,20.024823264423265,7.792182049124444,3.8756737046928214,8.340773582859669e-4,0.00726375753550089,TRUE
Acrv1,20.024823264423265,7.792182049124444,3.8756737046928214,8.340773582859669e-4,0.00726375753550089,TRUE
Ubxn10,20.024823264423265,7.792182049124444,3.8756737046928214,8.340773582859669e-4,0.00726375753550089,TRUE
Mfsd6l,20.024823264423265,7.792182049124444,3.8756737046928214,8.340773582859669e-4,0.00726375753550089,TRUE
Shisa3,20.024823264423265,7.792182049124444,3.8756737046928214,8.340773582859669e-4,0.00726375753550089,TRUE
Or8d6,20.024823264423265,7.792182049124444,3.8756737046928214,8.340773582859669e-4,0.00726375753550089,TRUE
Rit2,20.024823264423265,7.792182049124444,3.8756737046928214,8.340773582859669e-4,0.00726375753550089,TRUE
Zfp987,20.024823264423265,7.792182049124444,3.8756737046928214,8.340773582859669e-4,0.00726375753550089,TRUE
Thbd,20.024823264423265,7.792182049124444,3.8756737046928214,8.340773582859669e-4,0.00726375753550089,TRUE
Gm14451,20.024823264423265,7.792182049124444,3.8756737046928214,8.340773582859669e-4,0.00726375753550089,TRUE
Mdfic2,20.024823264423265,7.792182049124444,3.8756737046928214,8.340773582859669e-4,0.00726375753550089,TRUE
9330182O14Rik,20.024823264423265,7.792182049124444,3.8756737046928214,8.340773582859669e-4,0.00726375753550089,TRUE
Gm19165,20.024823264423265,7.792182049124444,3.8756737046928214,8.340773582859669e-4,0.00726375753550089,TRUE
Gm17879,20.024823264423265,7.792182049124444,3.8756737046928214,8.340773582859669e-4,0.00726375753550089,TRUE
Gm14654,364.75346543632037,7.791096092990798,1.325644939959579,1.4920269484787085e-9,2.0954572840500622e-7,TRUE
Gm47628,813.1093236674537,7.777561437279861,1.3000542974175775,6.85334702690936e-10,1.2095247766164014e-7,TRUE
Bicdl2,11.470842708607975,7.776959119479804,3.6102636355882702,4.7372248570508313e-4,0.00469555046342767,TRUE
Aldh3b3,16.447322322604062,7.769754568593792,3.7518651492769703,6.581587096416004e-4,0.006065461712746043,TRUE
Or10ac1,20.83018714253353,7.767824928453121,3.710109577905571,5.997754899519177e-4,0.005631507813611626,TRUE
Mpo,17.179040112681005,7.76705118617054,3.747802608279235,6.539221769934113e-4,0.006037578692490556,TRUE
Chrna10,13.739792568637345,7.765319729612446,3.5577779467561608,4.2016168528993445e-4,0.004231961863503618,TRUE
Fgd2,17.18359021798966,7.764755953790966,3.749031300356018,6.573094042338669e-4,0.006060435251334262,TRUE
Gm15455,17.18359021798966,7.764755953790966,3.749031300356018,6.573094042338669e-4,0.006060435251334262,TRUE
Nkx6-3,20.83928735315084,7.764385100385182,3.712515652675226,6.050860944442921e-4,0.00567335777221557,TRUE
Or2b4,17.922989299803024,7.763904193693529,3.726313890272653,6.245636034083382e-4,0.005798729954735796,TRUE
Ucp3,23.088413493837724,7.76258918873163,3.5468496218258134,4.0958832688057454e-4,0.004148511936505484,TRUE
Gm21750,2570.9306534774587,7.7619532339137445,1.5744659863267851,1.79650411004652e-7,9.843148424302388e-6,TRUE
Gbp10,10.954776629151011,7.760759010989571,3.5662452055078004,4.311759924546816e-4,0.00433196111714041,TRUE
Chrna7,20.12966405925657,7.759275069140705,3.7101757047167587,6.047139192789249e-4,0.005672535132727939,TRUE
Gm48592,334.1820385209203,7.7547821590251464,1.519942826274526,8.537336657505449e-8,5.510035759243727e-6,TRUE
Vmn2r72,114.93280815752088,7.753698492620192,1.6901484272065532,5.819504906815555e-7,2.47459245962948e-5,TRUE
Tulp2,17.52615077927665,7.750414365106505,3.51485656732756,3.8174362780775905e-4,0.003914529138588806,TRUE
Bcl6b,19.302942133134955,7.749379279999434,3.9115299436569604,9.295387484380044e-4,0.007932399335362498,TRUE
Sult4a1,19.302942133134955,7.749379279999434,3.9115299436569604,9.295387484380044e-4,0.007932399335362498,TRUE
Pitx1,19.302942133134955,7.749379279999434,3.9115299436569604,9.295387484380044e-4,0.007932399335362498,TRUE
Chrna6,19.302942133134955,7.749379279999434,3.9115299436569604,9.295387484380044e-4,0.007932399335362498,TRUE
Slc16a8,19.302942133134955,7.749379279999434,3.9115299436569604,9.295387484380044e-4,0.007932399335362498,TRUE
Or10am5,19.302942133134955,7.749379279999434,3.9115299436569604,9.295387484380044e-4,0.007932399335362498,TRUE
Nupl1,19.302942133134955,7.749379279999434,3.9115299436569604,9.295387484380044e-4,0.007932399335362498,TRUE
Krtap5-5,19.302942133134955,7.749379279999434,3.9115299436569604,9.295387484380044e-4,0.007932399335362498,TRUE
Pwwp4d,19.302942133134955,7.749379279999434,3.9115299436569604,9.295387484380044e-4,0.007932399335362498,TRUE
Or5v1b,19.302942133134955,7.749379279999434,3.9115299436569604,9.295387484380044e-4,0.007932399335362498,TRUE
Gm6159,19.302942133134955,7.749379279999434,3.9115299436569604,9.295387484380044e-4,0.007932399335362498,TRUE
Gm6721,19.302942133134955,7.749379279999434,3.9115299436569604,9.295387484380044e-4,0.007932399335362498,TRUE
Gm48786,6031.357933850667,7.748457727099061,1.1900724974701138,2.0512309023846525e-11,7.582485397409426e-9,TRUE
Gm9387,10.788458614239424,7.744622854725117,3.628215453065717,5.113079869425266e-4,0.004979011320114653,TRUE
P2ry4,18.74971122592464,7.7402381595801355,3.5695553959397603,4.4401407157173515e-4,0.004431918232910467,TRUE
Or6p1,103.29419540317978,7.734600024617425,1.2922302386238231,6.326351620423773e-10,1.1264859854117081e-7,TRUE
Srd5a2,12.1653692305826,7.726807402606595,3.782609887977662,7.31730058794643e-4,0.006606107995718228,TRUE
BC048671,15.725441191315753,7.7257374156618335,3.78908374973551,7.424729969693157e-4,0.006681921921732429,TRUE
AF067061,15.725441191315753,7.7257374156618335,3.78908374973551,7.424729969693157e-4,0.006681921921732429,TRUE
Gm11639,15.728483408304513,7.725614096671279,3.7887033950604745,7.420861883994217e-4,0.006681921921732429,TRUE
Fcgr2b,719.9816303257244,7.723903076051545,1.0283766919785602,2.9382278368168204e-14,2.7903370356970403e-11,TRUE
Gm3320,16.461709086701354,7.722164071762356,3.7843958797663575,7.372407925359903e-4,0.006652847568120025,TRUE
Ermap,62.903864125086706,7.717052251105402,1.7461788995798173,1.2427975520256083e-6,4.667629299443824e-5,TRUE
F5,22.393150523691776,7.715058128953445,3.5739844912414225,4.6050178028578855e-4,0.004578159025044607,TRUE
Or5p78,169.41172650973922,7.711750097965207,1.4923040373664873,5.512784845461305e-8,3.840270136177143e-6,TRUE
Ksr2,66.4664706796007,7.7053900728029685,1.8397177499530493,1.3356300275112902e-6,4.932679562714382e-5,TRUE
Clec10a,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
Napsa,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
Thbs4,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
Ednrb,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
Tmem114,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
Nr1i2,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
Dnase1l3,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
Hk3,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
Plxdc2,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
Tdo2,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
Gnrhr,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
St18,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
Gulo,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
Grid1,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
Or55b4,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
Krt84,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
Gpr20,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
Cldn2,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
Tmem229a,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
Or6e1,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
Or6b2b,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
Vmn1r247,18.58106100184665,7.702214403406071,3.951216433683046,0.0010411431121158778,0.008670155731926052,TRUE
Gm48082,12482.954091463465,7.699666686195486,1.444944687592659,2.203146498730985e-8,1.7788401062425926e-6,TRUE
Lgi1,95.19746706881902,7.697120017678759,1.8934795774534527,2.361866773699937e-6,7.500431380238511e-5,TRUE
1700093K21Rik,14.348530574972578,7.6969369073667515,3.6535793959953335,5.67597469386568e-4,0.005387718387423287,TRUE
Pde6h,76.24167947289757,7.693430201781869,1.9124846716030197,2.8676742373351177e-6,8.604084290155775e-5,TRUE
Gm48177,1258.8367947631143,7.690180940793543,1.2551876065823437,2.8451204325460733e-10,6.778640547284245e-8,TRUE
Gm5837,11.467800491619217,7.689746335437326,3.805171096211937,7.913994558334369e-4,0.007017732035431851,TRUE
Or2ag20,25.32696652756465,7.684226309479677,3.582310741992226,4.8410378923456165e-4,0.004760592637428433,TRUE
Gjb5,12.872863597773618,7.679780219719297,3.697001869127868,6.36684995654055e-4,0.005900282931379562,TRUE
Nefl,10.031630551340013,7.677353698779708,3.7031138312462986,6.47236969561182e-4,0.005984166381065671,TRUE
Gm18968,15.006602277016203,7.677277911189721,3.8305005748067225,8.428245418313294e-4,0.0073231636073516505,TRUE
Gphb5,15.003560060027443,7.676686264661398,3.830797922409527,8.432887331881247e-4,0.0073231636073516505,TRUE
Gm48216,8987.15372213791,7.675597111099788,1.3869145019478972,7.3536793449259546e-9,7.638251415409287e-7,TRUE
Vmn1r234,49.56702454684123,7.675445516551555,1.940866276348062,3.908150293673633e-6,1.0988853847988517e-4,TRUE
Gm21897,6755.832185977709,7.6732705790040185,1.3625037802418047,4.33792677190939e-9,4.952826437198986e-7,TRUE
Ces2b,1389.6050541679917,7.6731196248223945,1.0993522390993342,1.0603984663748653e-12,5.565138582872089e-10,TRUE
Gm2381,35.02177222976298,7.663801254374938,1.8889493627617002,2.4172260516217744e-6,7.639736790410942e-5,TRUE
Trim71,52.44016230789718,7.66361340765002,1.9260378566543386,3.4756512344985e-6,1.0045639502841098e-4,TRUE
Ube2d2b,15.81802414875502,7.657620144076235,3.671977912663413,6.127278975730391e-4,0.00573961130169052,TRUE
Slc6a1,72.431065220632,7.655551590241734,1.9131736447312764,1.281063409226237e-6,4.775373377607261e-5,TRUE
Satb1,53.81707292424036,7.655335524770264,2.017565852408006,8.106153720529163e-6,1.9473761995783778e-4,TRUE
Slc14a2,35.12695531454527,7.654227339078186,1.886360899554044,2.3962781468761183e-6,7.585551600500068e-5,TRUE
Kcnh7,53.915829285096144,7.6524595799918895,1.9327543597235373,3.7786063669015778e-6,1.074989254994553e-4,TRUE
Grin2a,96.96455967461071,7.651011296594358,1.896384051025252,2.6599844967348778e-6,8.199083588621896e-5,TRUE
Gata5,17.85917987055834,7.64982558143311,3.9954107398522556,0.0011723630232326095,0.00953525113063945,TRUE
Rxrg,17.85917987055834,7.64982558143311,3.9954107398522556,0.0011723630232326095,0.00953525113063945,TRUE
Dgkg,17.85917987055834,7.64982558143311,3.9954107398522556,0.0011723630232326095,0.00953525113063945,TRUE
Dmrt1,17.85917987055834,7.64982558143311,3.9954107398522556,0.0011723630232326095,0.00953525113063945,TRUE
Odf3,17.85917987055834,7.64982558143311,3.9954107398522556,0.0011723630232326095,0.00953525113063945,TRUE
Lhx3,17.85917987055834,7.64982558143311,3.9954107398522556,0.0011723630232326095,0.00953525113063945,TRUE
Gp9,17.85917987055834,7.64982558143311,3.9954107398522556,0.0011723630232326095,0.00953525113063945,TRUE
Art2b,17.85917987055834,7.64982558143311,3.9954107398522556,0.0011723630232326095,0.00953525113063945,TRUE
