Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold
Cadm3,36.252392460755594,9.48256027898109,3.2843624965694174,7.238968627789227e-6,7.079426525153486e-5,TRUE
Gm8744,36.252392460755594,9.48256027898109,3.2843624965694174,7.238968627789227e-6,7.079426525153486e-5,TRUE
Sypl2,16.64955749835075,9.478849901650248,3.8359872893232563,1.3730389349022134e-4,8.142308055782088e-4,TRUE
AK157302,16.64955749835075,9.478849901650248,3.8359872893232563,1.3730389349022134e-4,8.142308055782088e-4,TRUE
Gm44845,274.7554607612772,9.477200682519548,1.0418566243971419,3.02569113336851e-20,3.204733117390882e-17,TRUE
Lrrtm4,18.778077098735995,9.46954543902372,3.0540359667776356,2.755887240126651e-6,3.160836584591589e-5,TRUE
Gm6641,474.7503927759735,9.4656400114614,0.9983788735344735,5.59886559354698e-21,7.577442484688778e-18,TRUE
Gm19000,22.267154963310272,9.458586346114696,3.1704423733240747,6.123434405992993e-6,6.210365760382819e-5,TRUE
Uox,21.665211398774918,9.456203929163095,3.0312634017911524,2.041503753960956e-6,2.4486988158662165e-5,TRUE
Muc4,44.80831504079112,9.447668165317092,1.9676151180495554,9.272356692437802e-8,1.7758166775509221e-6,TRUE
Add2,93.67379384657835,9.446357866920959,1.4059502428031274,6.0276475889738915e-12,4.846188875082276e-10,TRUE
Vmn2r79,4216.97384897249,9.44243647033058,1.2225288576748217,5.202113958253497e-15,1.2303757100680916e-12,TRUE
Ndp,25.376912257883234,9.439465220104593,3.2570754120651513,9.119225017054179e-6,8.617278535316403e-5,TRUE
Mpped1,25.376912257883234,9.439465220104593,3.2570754120651513,9.119225017054179e-6,8.617278535316403e-5,TRUE
Actn2,14.546215645410605,9.43883398873953,3.4400524686602365,2.5615462447731975e-5,2.0466326031131474e-4,TRUE
Klb,32.37597044449459,9.43674458533558,3.328553464658272,1.1289993826114604e-5,1.0304816020905878e-4,TRUE
AA684185,22.29226523613274,9.435365916605006,3.1689143894544793,6.65291052854372e-6,6.62869339001446e-5,TRUE
Pax9,18.504928369773694,9.43535494285345,2.9668607839910766,1.4199798301502773e-6,1.796060677169829e-5,TRUE
