Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold
Gm15258,544.3681713417975,16.663886396785397,3.2904303718282746,2.2761945379485797e-20,1.2180486021197336e-17,TRUE
Btbd35f11,240.386416719007,16.102882498841208,3.693135045664291,2.2208731994191076e-17,5.538383398085359e-15,TRUE
Gm15251,297.62301741998436,15.715040675333713,3.26624377808883,5.9381652253623e-18,1.75319209170869e-15,TRUE
Ttn,339.60359718416,15.62215484367732,2.9749924147969855,1.712094872353438e-18,5.786430117272422e-16,TRUE
Duxf3,295.6948778706296,15.431088730493453,3.238755518352238,2.1020003868610204e-17,5.364080803773276e-15,TRUE
Or4x15,145.81998852023847,15.284198951152725,3.650173187123959,3.104795499945315e-15,4.334227022369313e-13,TRUE
Spin2e,242.8392193902429,15.175402432412445,3.2370711084011456,9.973089824989561e-17,2.189476796963093e-14,TRUE
Vmn1r91,203.620134456164,15.14848689488011,3.260318681427153,1.8043488562491713e-16,3.768008513952538e-14,TRUE
Gpr31c,189.90439296168614,15.003285582135272,3.2522245736075415,3.9693701108398816e-16,7.335053285398072e-14,TRUE
Grin2b,178.1664464494238,14.772825872424669,3.2378542122889984,1.224851880246102e-15,1.9183869143903278e-13,TRUE
Iqsec3,125.49863638068649,14.491207226977703,3.266670310109368,1.233976341380691e-14,1.4256617240734176e-12,TRUE
Or5aq7,141.0043244457305,14.479395200521369,3.2423916668173827,8.254594230665148e-15,1.0096547971850714e-12,TRUE
Spin2f,172.54973329545746,14.356019118842292,3.2066358709981566,7.267972008478874e-15,9.106591659014065e-13,TRUE
Gm37317,131.37166181062855,14.351339065651954,2.993892842299222,1.3313587039928193e-15,2.0600770885999733e-13,TRUE
Or5m8,137.70822662782805,14.252052729717906,3.098317785950769,6.335701800875095e-15,8.056378042439489e-13,TRUE
Potefam3b,96.54422318098405,14.217809339151286,3.296362764121588,1.0752137480805554e-13,9.055062404326932e-12,TRUE
Gm42581,89.32541186810096,14.076115598718879,3.294806429278469,2.4987569506312835e-13,1.8822014965957523e-11,TRUE
Kcnq2,103.38733767056836,14.026880112260391,3.2487088023739035,1.44127183474638e-13,1.1568908858529848e-11,TRUE
Gpr179,109.69641944051375,13.993049388501596,3.2340424226956657,1.2791428355166565e-13,1.0530789382397705e-11,TRUE
Gm21870,112.85096032548644,13.976813373885651,3.2278800528817855,1.2187708124206581e-13,1.0164073729817216e-11,TRUE
AW822073,132.73962007917626,13.952215814859233,3.070265488368907,1.894565037966559e-14,2.0192447122493377e-12,TRUE
Grid2,99.77793201412682,13.95150168487531,3.247736351599993,2.1889212752748874e-13,1.698629361834162e-11,TRUE
Gm15914,82.59641225829782,13.926868779131311,3.1699792725468963,1.3950537129393817e-13,1.1303895795129639e-11,TRUE
Obox3,99.32306724265796,13.851231784486837,3.236419730860319,3.1501658234553766e-13,2.2857389644427914e-11,TRUE
Muc16,80.20797352117239,13.776501928794048,3.275860771251215,1.0910835741587029e-12,6.62543089499774e-11,TRUE
Flg,103.13905761480449,13.759962800056885,3.148905196846773,1.2406128201034548e-12,7.43545611223306e-11,TRUE
Gm8881,109.7755873886838,13.730231338051583,3.210307511524682,3.3325916325948853e-13,2.3778041298564503e-11,TRUE
Auts2,80.47498988099184,13.681696894647677,3.262311088093285,1.4455071245613246e-12,8.496406407661828e-11,TRUE
Atp2b2,79.03122761841523,13.643888970003239,3.2621209096842683,1.784960036393001e-12,1.018855188773125e-10,TRUE
Grip2,73.71104333957761,13.607571314721627,3.2753807132067525,2.8648255244507855e-12,1.5172352251761416e-10,TRUE
Muc5b,73.71104333957761,13.607571314721627,3.2753807132067525,2.8648255244507855e-12,1.5172352251761416e-10,TRUE
Slc24a2,77.58746535583862,13.603918837851689,3.260841301378724,2.2141815588616144e-12,1.22046067641458e-10,TRUE
Vmn2r8,81.46388737209962,13.602675737363422,3.2498197008472323,1.7605789462702892e-12,1.0071766328262505e-10,TRUE
Btbd35f5,54.141084846623194,13.565842049997965,3.629619227813837,1.5467298682001462e-10,4.856883055573222e-9,TRUE
Cacna2d4,71.54539994571269,13.546443276901874,3.2747953655463653,4.0361341909509075e-12,2.0367808021368372e-10,TRUE
Gm1043,75.42182196197369,13.544138095387217,3.2608165692904763,3.0933924485110218e-12,1.608438834665063e-10,TRUE
Gm14365,63.07067478190236,13.54382428599707,3.3227007523411167,8.93065288500887e-12,4.1556657609481494e-10,TRUE
Gm4726,109.58773897703442,13.524777393620932,3.1950705810576543,7.129238983154498e-13,4.591172125952763e-11,TRUE
Nup210,82.09348680162398,13.510499777906498,3.15626720212926,7.377741139520695e-12,3.528950817685821e-10,TRUE
Zdbf2,60.18315025674913,13.456644783754074,3.32421250038037,1.5055744933036476e-11,6.456124613522118e-10,TRUE
Zfp998,83.22095747321534,13.439387150982926,3.1029814017854456,8.06087661900206e-13,5.087264787117615e-11,TRUE
Gm4297,75.68883832179316,13.437668045959878,3.2479300197020846,4.2769958180302065e-12,2.1498809115836377e-10,TRUE
Btbd35f1,98.22548928807086,13.420249696745058,3.201980816354483,1.5331125422511653e-12,8.949892900059871e-11,TRUE
Wdr87-ps,112.77722679361821,13.403116409217999,3.053848023955408,2.6570323536852194e-13,1.978218348891552e-11,TRUE
Abca12,77.9007731943777,13.400291969730878,3.111858660464715,1.2161367011697703e-12,7.315617636123353e-11,TRUE
Pik3c2g,62.61581001043351,13.399258180274236,3.294432171262987,1.3188312543264375e-11,5.751358166150913e-10,TRUE
Flg2,89.75076412426054,13.396755489179784,3.2133882288953988,2.348407253114036e-12,1.282423914243654e-10,TRUE
Gm5934,70.36865404295553,13.395257702745317,3.260966476068254,7.02598304143935e-12,3.3986704407233737e-10,TRUE
Kcna2,70.20500748496796,13.39129543497183,3.1135355230179527,1.578221650508179e-12,9.150835511276091e-11,TRUE
Gm45492,70.71302815035416,13.38868020727077,3.0139845034770674,1.0216357939953795e-12,6.248032620134599e-11,TRUE
Ablim2,81.04396953224187,13.388398477982706,3.1023763115449356,8.885719592529044e-13,5.5397716857694424e-11,TRUE
Kbtbd12,81.04396953224187,13.388398477982706,3.1023763115449356,8.885719592529044e-13,5.5397716857694424e-11,TRUE
Gm21883,69.64677291166721,13.373388531988343,3.263337854915261,7.94392772283304e-12,3.743994999792468e-10,TRUE
Pde6h,76.24167947289757,13.365864503620674,2.993063321240876,4.063633008437006e-13,2.821039931208458e-11,TRUE
Arhgap20,57.29562573159589,13.362808077533982,3.3248656543459996,2.6105114857417047e-11,1.0363770946330977e-9,TRUE
Vmn1r14,57.29562573159589,13.362808077533982,3.3248656543459996,2.6105114857417047e-11,1.0363770946330977e-9,TRUE
Trim9,76.67773581290092,13.349861311626375,3.237300396491154,5.384119942914176e-12,2.664181742833845e-10,TRUE
Reln,76.67773581290092,13.349861311626375,3.237300396491154,5.384119942914176e-12,2.664181742833845e-10,TRUE
Speer4b,72.8013137966399,13.34953662798107,3.2481169379927817,6.867954811449516e-12,3.347443781534958e-10,TRUE
Gm48240,68.9248917803789,13.349107366200698,3.260426383204183,8.99522869439263e-12,4.173176892046216e-10,TRUE
Gm15276,68.05217963121298,13.338223991102685,3.074180681100817,6.810064886585571e-13,4.4737423702515845e-11,TRUE
Vmn1r78,68.20301064909059,13.325420072259318,3.2599721282219654,1.0201229774779682e-11,4.613182887235756e-10,TRUE
Vmn1r49,59.00640435399197,13.28027710190273,3.2955664736712764,2.6003192115402292e-11,1.0363770946330977e-9,TRUE
Pcsk5,70.63567040277499,13.280169017647442,3.248458504184287,9.945619327643305e-12,4.537534246000816e-10,TRUE
Rhoh,74.512092419036,13.2797315378397,3.236231907439168,7.717531562343916e-12,3.6439800682052543e-10,TRUE
Tmem178b,66.75924838651397,13.278267078876418,3.260156762286827,1.31820936639139e-11,5.751358166150913e-10,TRUE
Obox4-ps28,66.75924838651397,13.278267078876418,3.260156762286827,1.31820936639139e-11,5.751358166150913e-10,TRUE
Erich3,73.55814185953932,13.27774948013668,3.10611342179075,1.916186573656694e-12,1.081739963317491e-10,TRUE
Gm3629,46.20039240245179,13.266945324851829,3.6433755942158137,9.955976129705756e-10,2.4533479340363834e-8,TRUE
Stra6l,54.40810120644265,13.265859657652229,3.3284315888707545,4.668594666506251e-11,1.745524346490241e-9,TRUE
Cbfa2t3,53.686220075154345,13.24056905653526,3.329339752678089,5.427025187997837e-11,1.9829099428010303e-9,TRUE
Vmn2r22,45.478511271163484,13.237182032443792,3.645679703292135,1.1992056999541547e-9,2.8780809219405264e-8,TRUE
Nfasc,57.56264209141535,13.229552733613701,3.295854119630229,3.456114723734015e-11,1.3230068970764815e-9,TRUE
C6,61.43906410767636,13.229277575219841,3.2764989441892056,2.376254030342962e-11,9.53694703490458e-10,TRUE
Dlgap1,62.713786390069096,13.206759852699284,3.0183653548029348,1.6449498841453748e-12,9.516257370305878e-11,TRUE
Gm12620,44.75663013987518,13.205675152514958,3.6470313641949956,1.4489936237186636e-9,3.3907741476304766e-8,TRUE
Gm47612,63.87172386136074,13.178162993454862,3.2598735786681057,2.2454810386840056e-11,9.097385798050057e-10,TRUE
Sptb,59.109774155823864,13.167649103968051,3.127435413301084,7.409754774351133e-12,3.531112451465366e-10,TRUE
Vmn1r83,73.64477369206637,13.161670474683982,2.973983633831844,1.0152167215326288e-12,6.223843694829539e-11,TRUE
Gm7416,73.95268810840915,13.154738402307654,3.033388373003333,7.47223888480218e-13,4.7625788584374384e-11,TRUE
Gm8334,67.02626474633342,13.153841672200029,3.2462501399642574,1.902260699150387e-11,7.880881986834974e-10,TRUE
Ush2a,48.50435252975972,13.14350209646166,3.239516212167414,2.3670094980512394e-11,9.514711418927095e-10,TRUE
Cspg4b,58.55153958252312,13.12586771011042,3.277844225869714,4.193125353015847e-11,1.57924659556547e-9,TRUE
4930432E11Rik,118.94475163063385,13.118026644135101,2.999956145229913,3.2657096180469885e-13,2.3562645294706447e-11,TRUE
Muc4,44.80831504079112,13.11778481545184,3.4305883082221627,2.169582137193226e-10,6.517881494262597e-9,TRUE
Crhr2,53.953236434973796,13.099651301472367,3.3006266549449013,7.294701862083463e-11,2.573787253152141e-9,TRUE
Kcnb2,61.70608046749581,13.099075302249297,3.2601278678833556,3.4114599583768815e-11,1.3098170476960923e-9,TRUE
Dock10,65.960910232481055,13.098605990015075,3.037483178394439,1.3167455582703412e-11,5.751358166150913e-10,TRUE
Rapgef5,52.29414271349368,13.097462953163783,3.171465209462755,1.8690437181483293e-11,7.755776566132146e-10,TRUE
Gm5924,80.36630941751253,13.083653081642897,3.206375594076132,1.067272439393278e-11,4.801043761515891e-10,TRUE
Ifi213,67.91062269828322,13.082983011605776,3.039853989758896,1.2954133122383513e-12,7.66681712860698e-11,TRUE
Xlr3b,49.35493328742449,13.078134068941278,3.334715254165859,1.4050294856675875e-10,4.467953642902485e-9,TRUE
Gm14356,49.35493328742449,13.078134068941278,3.334715254165859,1.4050294856675875e-10,4.467953642902485e-9,TRUE
Scube1,41.86910561472194,13.076224131904628,3.6566402882435454,3.1927442797295983e-9,6.711033516295782e-8,TRUE
Gm3755,54.07420316450177,13.031550246795547,2.969886635546204,1.6548500678042098e-12,9.552017717217739e-11,TRUE
Vmn2r30,275.8503681035052,13.02364700929082,1.559243732598452,3.1514700356086404e-16,6.13247419201845e-14,TRUE
Gm6019,51.78759304110887,13.01354028310002,3.301693237555397,1.172844855654557e-10,3.8425628778498664e-9,TRUE
Hydin,57.87594992995444,13.00440044518422,3.137033508232264,1.7423747983535243e-11,7.312849521324939e-10,TRUE
Fgf6,47.18928989355956,12.990429782651631,3.338495610083321,2.3383408165196776e-10,6.959747649261233e-9,TRUE
Adcyap1r1,47.18928989355956,12.990429782651631,3.338495610083321,2.3383408165196776e-10,6.959747649261233e-9,TRUE
Ikzf1,54.942133926081574,12.985991402044105,3.2797604780461334,8.929409727764414e-11,3.021881663601538e-9,TRUE
Arfgef3,60.34355661524993,12.962405461134498,3.075903474399114,5.093104224761638e-12,2.540222817810241e-10,TRUE
Clic5,71.04156119875334,12.960466863097135,3.1388939500577457,6.676211987395336e-11,2.3819568910530993e-9,TRUE
Frem2,72.76852008773835,12.950722068934537,3.062487066185506,6.939749958162125e-12,3.3760306330559156e-10,TRUE
Rxfp1,72.01911414275257,12.947738947466199,3.042563481532224,3.187351437165095e-12,1.6506110688512627e-10,TRUE
Vmn2r5,69.00405972854897,12.940251584617965,3.2230071387552264,3.293440447750513e-11,1.2682955223526189e-9,TRUE
Ccdc187,49.621949647243945,12.925072234933323,3.305278687924134,1.9276659465970545e-10,5.8735501191330895e-9,TRUE
Fat3,91.54071069482669,12.923975080814618,3.1748345911235094,1.1192754612048289e-11,5.008660191029134e-10,TRUE
Cacna1h,56.652912548477644,12.89928037202225,3.2623530835632875,9.70962459501695e-11,3.2431913829337497e-9,TRUE
Gm45754,56.652912548477644,12.89928037202225,3.2623530835632875,9.70962459501695e-11,3.2431913829337497e-9,TRUE
Syt2,41.96708199435752,12.897433872194332,3.2698361228797475,1.3766207005132264e-10,4.4144668306345485e-09,TRUE
Loxhd1,38.25969995828039,12.896526724249185,3.6717180368902187,9.302948236910606e-9,1.6971273324807233e-7,TRUE
Vmn1r51,38.25969995828039,12.896526724249185,3.6717180368902187,9.302948236910606e-9,1.6971273324807233e-7,TRUE
Chl1,48.90006851595563,12.893931382431898,3.3061885646069453,2.286775635803426e-10,6.822081182490918e-9,TRUE
Btbd35f28,59.80745343345034,12.872869459254675,3.2470401486694582,7.974020047337307e-11,2.7566713181144826e-9,TRUE
Pitpnm3,55.93103141718934,12.86887196679826,3.2630086839937538,1.1374181972350166e-10,3.7408097073212084e-9,TRUE
Gprin2,62.0193883060349,12.867790609404745,3.1087718307610768,1.938364044363164e-11,7.978977378767987e-10,TRUE
Ptprz1,44.30176536840632,12.864863653624182,3.3439479385569455,4.79711338770591e-10,1.3206715377986494e-8,TRUE
Smok3a,48.178187384667325,12.862171838469923,3.3071255999979114,2.720187315685407e-10,8.003520205119744e-9,TRUE
Muc6,50.842605787625196,12.85057383926596,3.0494828813251997,7.581733931283193e-12,3.5864533657263366e-10,TRUE
St8sia3,62.96199431842304,12.844925862229719,3.2326930503248605,6.75401323676704e-11,2.4028197229861243e-9,TRUE
Rp1l1,59.085572302162035,12.840326225284626,3.245971937611472,9.308379144776827e-11,3.1254251857874197e-9,TRUE
Pax5,51.33272826964003,12.83190086298598,3.281919920025967,2.014413061949639e-10,6.112065037017426e-9,TRUE
Lonrf2,43.579884237118016,12.831543136523878,3.345357810566651,5.784835620931924e-10,1.5429832581438983e-8,TRUE
Vmn1r223,43.579884237118016,12.831543136523878,3.345357810566651,5.784835620931924e-10,1.5429832581438983e-8,TRUE
4930562C15Rik,77.5836256871926,12.827637387473603,3.070459506412537,1.7732528144384995e-11,7.418203874864381e-10,TRUE
Adamts18,62.240113187134725,12.814400887201952,3.2332889309090556,7.862724340962884e-11,2.7246225124571357e-9,TRUE
Lmntd1,51.92646747726777,12.807019358834516,3.2052052561852786,4.824409385378516e-10,1.3267642341845028e-8,TRUE
Pax2,48.94635999467527,12.803575814147326,3.1594330741671532,7.57241331043367e-11,2.664452168380812e-9,TRUE
P2ry14,42.8580031058297,12.798146747244372,3.3473404573068954,6.998368638232584e-10,1.8342867024657362e-8,TRUE
Erbb4,42.8580031058297,12.798146747244372,3.3473404573068954,6.998368638232584e-10,1.8342867024657362e-8,TRUE
Cdh13,46.734425122090705,12.796985295652576,3.30947306711307,3.8818165099939735e-10,1.0969014177745346e-8,TRUE
Aox4,46.734425122090705,12.796985295652576,3.30947306711307,3.8818165099939735e-10,1.0969014177745346e-8,TRUE
Gapdh-ps16,40.089261726528314,12.780556049886048,3.1918421221449376,7.839308382678926e-11,2.7210875015877147e-9,TRUE
Kcna6,52.205741674481274,12.77456861269577,3.074175534593764,1.6281136296222875e-11,6.928166007589471e-10,TRUE
Sel1l3,48.22447886338696,12.772912828281166,3.160337413600896,8.960992407213141e-11,3.024599881362375e-9,TRUE
Kcnk9,53.76538802332441,12.771812127297133,3.2632882541972954,1.85521117322499e-10,5.679732323654004e-9,TRUE
Vmn2r42,42.136121974541396,12.76328762450454,3.348810880389363,8.494518430337894e-10,2.1496571468143757e-8,TRUE
Myt1l,53.0435068920361,12.738111431951847,3.2635332485422506,2.1949463052780384e-10,6.571024568458239e-9,TRUE
Phf24,45.290662859514086,12.728898895320462,3.3119879783141943,5.605626646600556e-10,1.50613102557094e-8,TRUE
Dnah9,41.41424084325308,12.727307491146155,3.3500661559251603,1.0345699729815805e-9,2.530853745333798e-8,TRUE
Vmn2r69,41.41424084325308,12.727307491146155,3.3500661559251603,1.0345699729815805e-9,2.530853745333798e-8,TRUE
Trim67,48.986700348482685,12.726727342571927,3.020360421701124,2.0044858198000542e-11,8.198602351494299e-10,TRUE
Fau-ps2,42.892950037440805,12.722571962976385,3.1876178597534515,1.6310886490477544e-10,5.066039061601042e-9,TRUE
Prr15l,60.0744697932698,12.71614838541855,3.232918446097365,1.2577427037049396e-10,4.07394439941552e-9,TRUE
Rasgrf1,44.56878172822578,12.693893492963477,3.3134811324940707,6.767775709874329e-10,1.7811176934818856e-8,TRUE
Pcnx2,40.69235971196478,12.692053492731878,3.3527583870638433,1.2644591568671285e-9,3.007305361415654e-8,TRUE
Gm18609,40.69235971196478,12.692053492731878,3.3527583870638433,1.2644591568671285e-9,3.007305361415654e-8,TRUE
Satb1,53.81707292424036,12.691733526125955,3.1173097667925442,5.266224780184514e-11,1.9379405401693325e-9,TRUE
Hpgds,37.67613556043508,12.690836260829336,3.2573592302928356,3.464361364282745e-10,9.898285428583604e-9,TRUE
Samsn1,41.742876329934006,12.668233160995786,3.179721447730179,4.3182516921235256e-10,1.2016448353849174e-8,TRUE
Sphkap,43.846900596937466,12.65808770938825,3.3150849321593934,8.197337573491503e-10,2.0867870457155875e-8,TRUE
Syt14,39.97047858067646,12.654816641579826,3.3546058447157963,1.5510292204521766e-9,3.595644093550055e-8,TRUE
Gm7807,33.928413170550535,12.648858729145585,3.6976266040837062,3.854290236177662e-8,5.908271947803494e-7,TRUE
Ikzf3,43.12501946564916,12.62153003252413,3.3167450383660086,9.962010025694728e-10,2.4533479340363834e-8,TRUE
Gimap3,43.12501946564916,12.62153003252413,3.3167450383660086,9.962010025694728e-10,2.4533479340363834e-8,TRUE
Gm53026,39.24859744938816,12.617401213600237,3.357274510556983,1.909649244137307e-9,4.317891768037929e-8,TRUE
Fsip2,57.90882639940487,12.610412096501902,3.2316385978777302,2.0569256176493448e-10,6.208483127490138e-9,TRUE
Gm4725,54.03240438314387,12.604225519275992,3.247082332340925,2.9438207526198843e-10,8.582858098955091e-9,TRUE
Arhgap25,33.20653203926223,12.60261214488325,3.702354876124624,4.9649544339633125e-8,7.346187764445947e-7,TRUE
Stk-ps2,33.20653203926223,12.60261214488325,3.702354876124624,4.9649544339633125e-8,7.346187764445947e-7,TRUE
Or3a1c,33.20653203926223,12.60261214488325,3.702354876124624,4.9649544339633125e-8,7.346187764445947e-7,TRUE
Speer4d,33.20653203926223,12.60261214488325,3.702354876124624,4.9649544339633125e-8,7.346187764445947e-7,TRUE
Or13c7c,33.20653203926223,12.60261214488325,3.702354876124624,4.9649544339633125e-8,7.346187764445947e-7,TRUE
Duxbl1,42.23409835417698,12.598689193323525,3.0555148819091875,7.7100465506761075e-11,2.6944252476281157e-9,TRUE
Abcc8,50.15598236688287,12.597787305430904,3.2659447404407227,4.4202786607511753e-10,1.2248034269693063e-8,TRUE
Nwd2,50.15598236688287,12.597787305430904,3.2659447404407227,4.4202786607511753e-10,1.2248034269693063e-8,TRUE
Gm13698,50.15598236688287,12.597787305430904,3.2659447404407227,4.4202786607511753e-10,1.2248034269693063e-8,TRUE
Gja8,55.52785154663643,12.59022663185201,3.09902773535121,6.182273668137835e-11,2.2303073235925343e-9,TRUE
Wnt7a,46.279560350621864,12.589877992335975,3.2882305741194604,7.045818742236416e-10,1.8448409807653885e-8,TRUE
Kcna1,43.89858549785342,12.579866398456419,3.155371903220149,2.0220998441626113e-10,6.120775021321677e-9,TRUE
Sv2c,38.52671631809985,12.578945274574538,3.3597161126932997,2.360237871030437e-9,5.190502564665052e-8,TRUE
Pkd1l2,40.005425512287566,12.578203510005489,3.1892550125984593,3.506780865502344e-10,9.998565321797104e-9,TRUE
Ildr2,47.76961409191811,12.57806331328648,3.143382803153463,1.644574503022047e-10,5.095602012620543e-9,TRUE
Gal3st2c,53.31052325185556,12.569344378770182,3.2489413039489894,3.5072441621658455e-10,9.998565321797104e-9,TRUE
Nrcam,39.28074876271295,12.565548888433957,3.4033819666988046,1.718482708145819e-8,2.921306872364891e-7,TRUE
Dscaml1,32.484650907973915,12.557554655272044,3.7096167715290296,6.427683944987455e-8,9.187617685639831e-7,TRUE
Klhl31,32.484650907973915,12.557554655272044,3.7096167715290296,6.427683944987455e-8,9.187617685639831e-7,TRUE
Smok2b,45.55767921933355,12.55197946051242,3.2891959184412234,8.529128359555162e-10,2.156291250428483e-8,TRUE
Trank1,39.28354438099926,12.548415986009015,3.1949595172060388,4.283519959298848e-10,1.1946416251308384e-8,TRUE
Vmn1r54,37.80483518681154,12.539252934878256,3.3623804056301547,2.928724564587162e-9,6.253301676308051e-8,TRUE
Speer4e,37.80483518681154,12.539252934878256,3.3623804056301547,2.928724564587162e-9,6.253301676308051e-8,TRUE
Bcl11a,56.46506413682826,12.537005103756629,3.2316378274515785,2.8934604224016017e-10,8.455224620000859e-9,TRUE
Slc6a18,32.61218079702428,12.53362954593447,3.391630339139339,1.9822127531899827e-9,4.4428548672284374e-8,TRUE
Sez6l,31.76276977668561,12.508513983305205,3.715225267155282,8.364058636037608e-8,1.1606656408712156e-6,TRUE
Clec4e,42.454823235276805,12.507271474980914,3.1573570538536244,2.959179960277246e-10,8.61785674146047e-9,TRUE
Rorb,40.959376071784234,12.50425169701457,3.320839571505597,1.826002612601014e-9,4.1470117689893586e-8,TRUE
Zfp536,43.93353242946452,12.501579195749118,3.024754060588887,6.711526645008769e-11,2.391016274669837e-9,TRUE
Atp10b,55.74318300553995,12.500798594067987,3.233186131927673,3.446372589549306e-10,9.868843515625806e-9,TRUE
Dmtf1l,55.74318300553995,12.500798594067987,3.233186131927673,3.446372589549306e-10,9.868843515625806e-9,TRUE
Cacna1d,37.08295405552323,12.498648770276942,3.3649646899176493,3.6490174252615354e-9,7.528406553033557e-8,TRUE
Lrrc37a,47.990338973017934,12.484478698428697,3.268727599797184,7.708980766313629e-10,1.986087060817772e-8,TRUE
Wipf3,47.990338973017934,12.484478698428697,3.268727599797184,7.708980766313629e-10,1.986087060817772e-8,TRUE
Gm9195,47.990338973017934,12.484478698428697,3.268727599797184,7.708980766313629e-10,1.986087060817772e-8,TRUE
Kl,44.89765779874362,12.474444927763757,2.9763379409717396,5.72212941587012e-11,2.081850087479319e-9,TRUE
Gm21680,40.23749494049592,12.465000260423944,3.323632955000473,2.25124200306784e-9,4.984948456103495e-8,TRUE
Dnah11,37.85112666553117,12.46126083406462,3.205637515130138,8.432235276384331e-10,2.135999953739723e-8,TRUE
Tmem108,31.0408886453973,12.45838689378311,3.721687143419379,1.0941015282180588e-7,1.4576292455295154e-6,TRUE
Vmn2r101,31.0408886453973,12.45838689378311,3.721687143419379,1.0941015282180588e-7,1.4576292455295154e-6,TRUE
Tril,36.36107292423492,12.457674198109435,3.368477935692676,4.565666229939834e-9,9.154855798769288e-8,TRUE
Gm18577,36.36107292423492,12.457674198109435,3.368477935692676,4.565666229939834e-9,9.154855798769288e-8,TRUE
Grap2,47.26845784172963,12.443121791624865,3.2683253186723915,9.339115967909632e-10,2.3222123209266875e-8,TRUE
Dcx,39.515613809207615,12.422848512718103,3.325203003789643,2.786304445506859e-9,5.969058881341883e-8,TRUE
Mobp,39.515613809207615,12.422848512718103,3.325203003789643,2.786304445506859e-9,5.969058881341883e-8,TRUE
Tshb,35.63919179294661,12.41472139811564,3.37142874881401,5.737484545320839e-9,1.124126834714806e-7,TRUE
4932415M13Rik,41.06274587361613,12.41247645316239,3.1460966578692338,4.5184350076045215e-10,1.2506521724712258e-8,TRUE
Vmn1r234,49.56702454684123,12.407324650208341,2.953537677311481,2.3539550545000298e-11,9.491944981144078e-10,TRUE
Or6c65,42.715276435573855,12.407286438897486,2.9492839447272106,3.22407051713929e-11,1.2453154180938316e-9,TRUE
Or5b102,30.31900751410899,12.407048001428436,3.728966647728658,1.4388989231530466e-7,1.8442893083886804e-6,TRUE
Syt16,48.04202387393388,12.403931796334444,3.115233914823882,2.1245587570462764e-10,6.390095577692115e-9,TRUE
Adgrd1,48.036630451737565,12.402305615199074,3.1274649999061594,2.700304335231847e-10,7.954130407656562e-9,TRUE
Efcc1,40.28917984141187,12.392097345750003,3.1609120156919204,5.377571331627799e-10,1.4555141962507024e-8,TRUE
Tulp1,50.30025022523808,12.383309147384686,3.0081190611889284,1.3822483242226693e-10,4.4214732821897234e-9,TRUE
Megf11,32.052218783681546,12.37174383075294,3.2038145337596458,7.807141523315732e-10,2.005342371678879e-8,TRUE
Spon1,34.917310661658306,12.370215362822375,3.374334962331951,7.242501900522269e-9,1.368880822787454e-7,TRUE
Naip1,43.42698275707973,12.36302706199522,3.1410091460284195,3.973301870062841e-10,1.118819127621259e-8,TRUE
Trpc4,45.82469557915301,12.36060588771981,3.270312242392236,1.3847939181887865e-9,3.2573092108605465e-8,TRUE
Btbd35f24,45.82469557915301,12.36060588771981,3.270312242392236,1.3847939181887865e-9,3.2573092108605465e-8,TRUE
Ptprc,29.59712638282068,12.353965719225243,3.7368283626747716,1.9027780965471197e-7,2.3610994293675997e-6,TRUE
Slc26a9,29.59712638282068,12.353965719225243,3.7368283626747716,1.9027780965471197e-7,2.3610994293675997e-6,TRUE
Klri2,29.59712638282068,12.353965719225243,3.7368283626747716,1.9027780965471197e-7,2.3610994293675997e-6,TRUE
Scrt1,29.59712638282068,12.353965719225243,3.7368283626747716,1.9027780965471197e-7,2.3610994293675997e-6,TRUE
Ceacam1,46.58152364205242,12.333993391142256,3.1245746956570035,3.110472142958822e-10,9.017560661855564e-9,TRUE
Kit,34.19542953036999,12.324262000937008,3.3771222979149127,9.184770509717323e-9,1.6812043835077673e-7,TRUE
Tfap2b,34.19542953036999,12.324262000937008,3.3771222979149127,9.184770509717323e-9,1.6812043835077673e-7,TRUE
Gm31166,39.58550767242982,12.323791380861143,3.1655137929298736,9.778740556974061e-10,2.4151608648695743e-8,TRUE
Potefam3e,42.705101625791414,12.322216794441927,3.141670722585737,4.852486152004661e-10,1.33284083125418e-8,TRUE
Or12d15,34.96360214037794,12.298133692697022,3.2148391671074728,2.0181746088594308e-9,4.5116477809541636e-8,TRUE
Or10c1,37.62059842542218,12.296771946516659,2.9734470622474816,1.246764818725729e-10,4.053721662504946e-9,TRUE
Tafa4,52.133777349098395,12.294961358731184,3.232423036563317,8.654404472138744e-10,2.1772481221484408e-8,TRUE
Spef2,37.34997041534269,12.291746579536184,3.3324092855838,5.413895907097799e-9,1.0688803249017222e-7,TRUE
Negr1,48.908172863577406,12.290527706292998,2.9960605266945946,2.023101297633771e-10,6.120775021321677e-9,TRUE
Plppr1,45.85964251076411,12.288633990298926,3.1214314003703896,3.7800232115454575e-10,1.0716741303725897e-8,TRUE
Gm2182,45.87098705787264,12.279132450302228,3.1279536022201198,4.796564247262646e-10,1.3206715377986494e-8,TRUE
Adrb3,33.473548399081686,12.278218954236571,3.3813451289636203,1.1703772237557792e-8,2.07326271513041e-7,TRUE
Kcna5,33.473548399081686,12.278218954236571,3.3813451289636203,1.1703772237557792e-8,2.07326271513041e-7,TRUE
Aldoart1,33.473548399081686,12.278218954236571,3.3813451289636203,1.1703772237557792e-8,2.07326271513041e-7,TRUE
